Project ID,Monitoring Location ID,Activity ID,Activity Type,Activity Media Name,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Analysis Start Time Zone,Analysis Start Time,Result Detection Limit Type,Result Detection Limit Value,Result Detection Limit Unit,Result Comment
RCS,Baro1,Baro1:20160604:Air:FM,Field Msr/Obs,Air,2016-06-04,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,78.9729995727539,deg F,,,Final,,Actual,,,2016-06-04,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160604:Air:FM,Field Msr/Obs,Air,2016-06-04,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,71.85099792480469,deg F,,,Final,,Actual,,,2016-06-04,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160604:Air:FM,Field Msr/Obs,Air,2016-06-04,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,63.87300109863281,deg F,,,Final,,Actual,,,2016-06-04,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,59.49599838256836,deg F,,,Final,,Actual,,,2016-06-05,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,54.5989990234375,deg F,,,Final,,Actual,,,2016-06-05,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,51.79499816894531,deg F,,,Final,,Actual,,,2016-06-05,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,50.85599899291992,deg F,,,Final,,Actual,,,2016-06-05,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,53.106998443603516,deg F,,,Final,,Actual,,,2016-06-05,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,63.237998962402344,deg F,,,Final,,Actual,,,2016-06-05,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,78.79900360107422,deg F,,,Final,,Actual,,,2016-06-05,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,88.46299743652344,deg F,,,Final,,Actual,,,2016-06-05,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,89.8270034790039,deg F,,,Final,,Actual,,,2016-06-05,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,83.052001953125,deg F,,,Final,,Actual,,,2016-06-05,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,71.2300033569336,deg F,,,Final,,Actual,,,2016-06-05,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160605:Air:FM,Field Msr/Obs,Air,2016-06-05,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,61.50899887084961,deg F,,,Final,,Actual,,,2016-06-05,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.89899826049805,deg F,,,Final,,Actual,,,2016-06-06,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.25,deg F,,,Final,,Actual,,,2016-06-06,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,54.97100067138672,deg F,,,Final,,Actual,,,2016-06-06,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,54.41299819946289,deg F,,,Final,,Actual,,,2016-06-06,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.25,deg F,,,Final,,Actual,,,2016-06-06,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,63.87300109863281,deg F,,,Final,,Actual,,,2016-06-06,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,77.66400146484375,deg F,,,Final,,Actual,,,2016-06-06,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,80.365997314453125,deg F,,,Final,,Actual,,,2016-06-06,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,77.31400299072266,deg F,,,Final,,Actual,,,2016-06-06,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,73.09100341796875,deg F,,,Final,,Actual,,,2016-06-06,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,67.9280014038086,deg F,,,Final,,Actual,,,2016-06-06,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160606:Air:FM,Field Msr/Obs,Air,2016-06-06,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,59.5880012512207,deg F,,,Final,,Actual,,,2016-06-06,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.025001525878906,deg F,,,Final,,Actual,,,2016-06-07,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.56399917602539,deg F,,,Final,,Actual,,,2016-06-07,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.0099983215332,deg F,,,Final,,Actual,,,2016-06-07,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.992000579833984,deg F,,,Final,,Actual,,,2016-06-07,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.0099983215332,deg F,,,Final,,Actual,,,2016-06-07,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,60.96099853515625,deg F,,,Final,,Actual,,,2016-06-07,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,72.64900207519531,deg F,,,Final,,Actual,,,2016-06-07,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,80.1050033569336,deg F,,,Final,,Actual,,,2016-06-07,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,78.18800354003906,deg F,,,Final,,Actual,,,2016-06-07,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,72.47200012207031,deg F,,,Final,,Actual,,,2016-06-07,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,67.83799743652344,deg F,,,Final,,Actual,,,2016-06-07,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160607:Air:FM,Field Msr/Obs,Air,2016-06-07,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,60.50400161743164,deg F,,,Final,,Actual,,,2016-06-07,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.57699966430664,deg F,,,Final,,Actual,,,2016-06-08,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.025001525878906,deg F,,,Final,,Actual,,,2016-06-08,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.380001068115234,deg F,,,Final,,Actual,,,2016-06-08,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.47200012207031,deg F,,,Final,,Actual,,,2016-06-08,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.48500061035156,deg F,,,Final,,Actual,,,2016-06-08,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,62.14699935913086,deg F,,,Final,,Actual,,,2016-06-08,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,72.64900207519531,deg F,,,Final,,Actual,,,2016-06-08,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,81.58100128173828,deg F,,,Final,,Actual,,,2016-06-08,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,81.32099914550781,deg F,,,Final,,Actual,,,2016-06-08,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,74.68000030517578,deg F,,,Final,,Actual,,,2016-06-08,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,68.10700225830078,deg F,,,Final,,Actual,,,2016-06-08,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160608:Air:FM,Field Msr/Obs,Air,2016-06-08,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,61.051998138427734,deg F,,,Final,,Actual,,,2016-06-08,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.89899826049805,deg F,,,Final,,Actual,,,2016-06-09,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,52.358001708984375,deg F,,,Final,,Actual,,,2016-06-09,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,51.32600021362305,deg F,,,Final,,Actual,,,2016-06-09,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,53.20000076293945,deg F,,,Final,,Actual,,,2016-06-09,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.992000579833984,deg F,,,Final,,Actual,,,2016-06-09,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,61.78200149536133,deg F,,,Final,,Actual,,,2016-06-09,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,72.38300323486328,deg F,,,Final,,Actual,,,2016-06-09,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,79.930999755859375,deg F,,,Final,,Actual,,,2016-06-09,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,79.496002197265625,deg F,,,Final,,Actual,,,2016-06-09,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,74.06300354003906,deg F,,,Final,,Actual,,,2016-06-09,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,68.822998046875,deg F,,,Final,,Actual,,,2016-06-09,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160609:Air:FM,Field Msr/Obs,Air,2016-06-09,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,63.87300109863281,deg F,,,Final,,Actual,,,2016-06-09,PST,22:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.85300064086914,deg F,,,Final,,Actual,,,2016-06-10,PST,00:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.93299865722656,deg F,,,Final,,Actual,,,2016-06-10,PST,02:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,57.56399917602539,deg F,,,Final,,Actual,,,2016-06-10,PST,04:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,55.992000579833984,deg F,,,Final,,Actual,,,2016-06-10,PST,06:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,58.66899871826172,deg F,,,Final,,Actual,,,2016-06-10,PST,08:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,63.60100173950195,deg F,,,Final,,Actual,,,2016-06-10,PST,10:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,75.384002685546875,deg F,,,Final,,Actual,,,2016-06-10,PST,12:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,82.10099792480469,deg F,,,Final,,Actual,,,2016-06-10,PST,14:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,81.14800262451172,deg F,,,Final,,Actual,,,2016-06-10,PST,16:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,75.55999755859375,deg F,,,Final,,Actual,,,2016-06-10,PST,18:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,69.8949966430664,deg F,,,Final,,Actual,,,2016-06-10,PST,20:00:00,,,,
RCS,Baro1,Baro1:20160610:Air:FM,Field Msr/Obs,Air,2016-06-10,,,,,DCR-QAPP,Probe/Sensor,Rugged BaroTROLL,"Temperature, air",,,62.874000549316406,deg F,,,Final,,Actual,,,2016-06-10,PST,22:00:00,,,,
